11073	9802	459
7604	17711	411
14504	2303	411
14371	6102	276
16330	18305	635
5966	12943	20
6646	6888	785
10893	8671	372
10789	1700	858
8726	13291	166
13297	14984	222
17718	17685	20
14163	14274	386
10730	2585	115
16987	13508	20
12205	7327	372
2047	11769	400
1066	17685	650
13141	19095	741
13564	2784	117
6263	7416	427
5105	14464	634
1845	9046	149
3532	5172	219
13634	14804	282
3963	12583	411
17135	9417	598
10210	9605	425
6677	3516	57
10402	7965	216
4750	19283	282
2537	16995	425
14739	2969	38
14623	22	387
19594	1914	505
4343	9806	425
489	5214	425
3026	16701	493
5716	16980	20
3654	13095	276
13259	875	196
6479	8361	425
9111	17481	693
4806	11297	219
4981	11690	305
528	1840	168
17475	4343	425
3027	6091	252
18740	549	372
9276	4744	425
2369	9535	1
12924	5501	425
19073	8748	305
6220	9062	61
7599	11826	216
2598	12731	388
3650	5885	557
5265	7104	196
6680	1576	425
12054	9390	20
3970	9117	582
15782	10077	219
13471	11757	505
17445	11321	411
16980	13327	457
10183	16308	219
3954	5307	43
4548	3692	294
2836	3878	566
2352	4477	276
8313	17658	425
18153	3496	425
3920	18138	185
3642	1444	650
2141	14821	639
16506	13508	20
11992	3256	228
17896	3920	524
1961	5406	10
16676	5664	221
12138	10350	478
14148	9822	214
12692	15228	524
1036	19012	694
3573	18092	20
2338	14821	639
17481	14917	330
923	4457	837
13968	397	332
8592	2461	216
12882	4457	219
9565	7484	478
5252	8941	425
1395	5521	353
9807	17115	549
11777	9028	697
11797	13086	822
3865	17924	817
12409	14897	693
7600	14403	62
17705	13144	276
17113	12951	427
11203	15814	505
9112	13940	872
18851	5721	149
13665	10351	478
17826	8964	425
2774	14668	571
3115	7040	739
13689	19078	671
15661	19023	736
676	4260	353
16136	4567	276
4358	938	252
11960	18134	276
16792	18107	20
19202	14202	20
7231	18217	559
590	11394	110
3781	26	524
10640	17120	834
5656	19293	353
6263	7473	216
1088	17097	20
69	5926	57
1435	17896	425
19614	12036	817
6269	1279	216
13399	10734	838
19247	9041	121
13156	10243	830
17395	5280	568
15984	4102	425
3053	5147	276
5228	12694	151
3775	6849	20
7490	12881	276
1713	2487	650
7154	12443	425
14527	1132	492
13550	2161	785
17153	7680	524
4555	16850	637
2752	16454	372
13409	839	276
10527	14113	332
6776	4911	20
12421	212	216
4767	2305	20
7218	15633	411
13499	14952	85
19284	19488	151
3074	6435	20
3269	3878	363
9420	10900	478
11832	9973	276
7665	13136	219
3492	19605	216
17198	15390	557
1631	16	140
15594	9927	728
15170	8005	752
7342	3415	276
7596	18536	865
12937	11485	1
18131	7009	57
17615	16408	363
14629	4694	151
14921	15236	832
10960	5407	694
4396	16527	276
7470	5718	411
16368	6256	93
6899	13201	198
4653	1364	817
16864	14298	57
18680	14868	388
17009	17309	182
4688	8129	425
1396	12997	733
18518	1683	35
4950	7513	685
17418	1660	733
16515	15609	843
8907	3296	20
13134	2959	112
6310	2111	140
2544	10243	479
751	7869	140
5861	10714	96
11185	19320	425
12649	13213	559
6693	4320	182
13916	17341	411
11231	6607	125
1761	7027	505
17770	19535	872
11099	438	493
19322	1802	274
10790	7112	427
8094	18820	604
3865	12047	10
15275	4064	219
10415	4457	219
18537	4645	485
3589	5097	112
14851	3853	493
17500	9601	20
8992	10589	276
6513	8981	731
13286	13086	822
677	1452	830
15117	13548	425
17896	9851	425
10376	6739	140
12772	4139	646
6953	18033	307
219	7327	372
4721	15111	637
7743	6849	20
16895	18727	276
18310	18164	61
8971	12566	276
16388	11297	138
13666	4457	837
8820	13401	682
16167	2417	57
1819	1083	15
17837	10350	117
17201	14592	219
2160	11897	326
5264	12264	843
3849	8478	524
12225	7219	372
7867	9738	650
16418	12524	117
19472	17881	372
12042	5449	897
13459	12583	411
1434	1023	333
19072	14598	20
18275	17885	837
13134	7486	151
16722	10504	676
16765	1504	10
2814	19603	733
16785	6480	765
8820	8257	425
19331	3580	182
19332	8494	885
2469	1686	719
17268	753	411
3803	15633	411
18227	4911	20
19660	5974	685
13799	1202	617
6974	6260	222
7161	12246	252
12651	4039	741
2243	18107	222
11488	8324	644
5695	18794	728
14899	18328	411
17398	2833	216
3675	14589	282
7882	7688	43
3897	19610	219
16710	17904	249
11485	11814	390
13441	12431	216
14488	15950	353
1705	4747	20
3844	11506	499
16895	2472	266
438	1716	110
2842	10763	219
11307	17097	20
3387	13045	151
15296	1405	57
14892	12580	521
1435	6724	425
3880	17691	422
19431	11088	20
8603	5610	425
9630	15618	112
5468	18865	182
4993	15631	400
829	4791	359
18221	9447	264
17215	16222	425
6144	6020	57
198	9947	509
14865	4064	487
4173	7950	411
0	2864	333
19078	12076	493
7002	9583	216
3667	17885	837
5671	14229	333
8103	2949	644
5870	18855	388
983	11046	10
12840	27	333
9113	10809	682
17536	693	685
1140	8268	216
3986	10243	134
11855	16850	418
17246	17008	897
2888	6385	43
2115	14175	428
9958	13769	138
18263	16838	897
10202	11525	216
9381	5337	485
11598	753	411
12856	14751	422
1528	11658	157
10662	14113	733
11691	11726	427
19411	19266	157
5166	6434	222
14845	8797	20
7341	16567	411
1105	4354	151
18926	7616	559
7079	6876	157
17750	8833	57
1001	3878	403
10914	17665	639
16392	12976	425
3146	10042	305
6092	809	388
18259	18138	185
1383	15437	334
1218	5483	286
10723	5685	703
15426	11276	521
7966	10341	197
9419	17909	414
5397	14468	219
9148	877	276
13348	12864	524
9028	530	521
17445	18300	20
16736	2674	897
17765	15421	583
12276	8948	817
19055	247	276
8418	8238	219
14043	7210	57
18997	14931	372
7427	5475	639
19402	15468	566
2819	3159	897
4955	7327	897
14429	2252	388
19558	10957	20
16293	17306	388
17948	4598	741
16031	3063	117
7461	17476	196
1099	9716	216
8469	4536	728
9071	647	703
15457	14769	20
2157	17720	411
13892	353	388
7424	9084	294
9836	10957	20
18087	753	411
5285	14755	332
9824	19147	524
14590	9248	276
2892	5388	478
1847	19209	388
9779	14393	20
4415	1550	372
2554	16807	219
4183	11986	733
12854	11027	637
17165	18075	425
11860	6816	276
11427	1715	834
11783	6770	353
8735	15575	82
12273	11724	103
15242	11089	492
4588	1102	57
14703	17456	697
13031	19545	20
9041	9731	371
793	14661	425
19287	1851	110
14805	14271	276
11	12274	196
1960	10243	843
16217	875	196
17521	10961	425
14670	12572	326
14482	2417	57
8407	9623	332
12227	14192	697
3502	5453	182
15567	14080	117
14961	16481	639
396	15633	411
8130	8797	20
12614	11153	521
13743	5043	196
2349	332	830
10552	7774	425
5627	15913	276
17380	14214	411
8861	263	182
9309	1937	483
10155	1488	140
9851	18981	524
12538	1522	427
18538	11787	216
4611	13248	221
18824	19158	559
14681	434	583
13893	11786	868
8149	13460	291
3032	5198	140
8462	18107	20
6414	7714	141
19103	15928	388
4228	13437	216
11809	16567	411
13004	10242	252
639	17685	20
3472	15649	141
3971	7617	126
14415	8158	110
8905	15338	650
7172	13508	20
6806	14611	493
10949	2406	685
12673	4343	425
9618	18666	151
3871	3806	752
6205	18041	151
16851	4084	20
17057	5379	333
1511	5584	787
7303	19288	505
10813	8453	181
8390	4064	557
6656	4941	639
11633	1611	20
12187	3169	372
9166	5289	140
17529	16865	82
19377	19592	622
17605	8710	425
217	4262	843
10288	1683	35
5779	4286	117
10210	3414	425
7044	10821	427
11812	10993	524
16031	11822	91
1928	13508	20
18615	15391	425
7559	11868	478
4223	17785	790
14591	2361	653
10813	19646	181
8808	3566	291
3472	10199	636
9337	18806	691
14767	10572	20
11593	6983	20
14309	15462	216
7306	2978	371
12807	11064	196
4557	5925	422
1494	18259	524
16113	19219	483
5147	5956	388
19499	9855	305
13245	15325	372
17540	9192	490
5737	11185	96
14236	381	57
12946	5397	390
413	7465	388
3093	11319	291
357	19566	637
5079	10213	748
10340	16133	216
12718	2657	468
881	16366	411
16083	9582	388
7481	12372	142
19660	5415	110
2391	17626	151
6699	12396	830
4676	9601	20
8753	15069	704
10439	10215	142
7255	1586	897
3420	11315	196
2353	2058	607
16963	6206	276
10813	18161	302
19445	9963	219
13409	1819	637
8387	4114	728
15172	13860	151
17538	8748	843
9852	12702	858
10110	11165	140
918	2038	20
2336	4580	302
4977	3047	276
11467	19167	624
8165	19543	110
18648	9259	524
168	17643	411
3834	6757	10
7780	15705	142
14373	12348	427
16610	5384	20
9881	4456	57
16131	98	353
1769	8734	650
12254	13508	20
17021	13086	822
2735	11252	117
3878	12576	757
11730	18300	20
4523	634	707
835	598	521
10244	14025	858
5880	3571	521
9674	5608	902
18706	4911	20
4562	198	372
19315	3966	733
10447	16906	493
2271	7210	57
3291	13568	425
13341	13529	43
394	12226	733
19594	16392	96
6128	16800	885
12345	14551	478
5189	19567	276
15159	26	524
14857	12249	216
10636	13666	388
14656	3845	694
15318	13958	362
6205	4694	151
15105	13652	117
18612	272	142
12714	1682	493
11931	6649	675
2042	11460	140
12708	5193	140
8539	2298	294
9898	16633	61
17939	19073	411
15429	4778	276
18724	8883	219
13729	10180	20
17744	12960	276
18391	4911	20
10524	17483	110
13215	9973	252
15688	10894	741
6943	10243	219
9213	11786	868
1978	11786	868
18107	11033	222
10592	2393	154
19025	12956	741
14081	15273	196
15913	2344	216
5082	996	307
13601	7554	20
6472	394	10
8266	16351	141
643	1269	61
18332	4098	425
16666	18908	307
4004	5905	460
3014	4721	216
12462	2305	739
13685	8105	411
8862	14823	411
7653	2774	425
8930	19170	524
413	6446	276
4861	7051	651
7395	19596	140
6171	9780	493
11669	7210	521
12228	3078	425
17893	2760	425
3830	3027	276
2202	7395	140
18866	3931	411
3556	15510	157
19017	1713	20
2660	1080	566
1971	7306	82
7908	15966	721
19247	18179	216
15244	11843	282
3460	13030	411
4633	119	372
8230	18150	694
6462	10798	43
2833	17398	276
17898	9896	411
1678	11095	660
9951	15166	650
367	11708	216
10825	12576	113
1162	14228	425
15695	4457	733
17215	8292	425
10121	12908	57
12234	3920	524
6521	7684	837
7374	2590	856
10129	11116	219
16126	18927	571
13668	961	388
15474	9245	20
16751	4461	697
10877	11786	868
12131	5900	524
14130	5175	216
19014	11793	57
3780	8321	422
7961	18517	411
13371	5008	691
15286	14855	425
4728	16831	20
4913	7304	276
461	13552	276
17963	7066	425
1729	18424	596
2855	14237	425
657	15618	151
4568	17658	425
1080	1537	149
9113	1616	425
860	63	400
2169	10957	20
10066	5863	20
14902	10243	352
17852	729	112
5676	10354	20
16255	9572	276
14203	11720	524
17380	5080	411
14267	4680	425
12133	5249	898
2124	7024	117
979	16913	216
15171	8948	521
7058	198	372
1279	16981	282
698	16247	353
9309	8906	483
6356	12274	216
4432	724	637
9489	7950	411
11235	5032	571
9806	13537	425
2611	11054	741
14140	17711	411
5024	1686	637
14936	7327	372
8236	6351	691
1247	16136	216
17522	16839	521
14397	6399	425
3899	4457	837
721	9404	20
1444	2605	739
3672	5980	372
10111	12118	828
15906	3645	524
14342	14821	639
7774	26	524
8907	13314	521
1987	16630	478
18707	9270	219
7648	9141	624
11388	2954	276
2698	12727	694
11848	13331	492
15189	13595	549
11524	2440	653
14097	16656	151
17605	2494	524
12920	5234	559
16303	3898	51
13348	8924	524
9183	9776	837
8917	11153	61
16304	8281	333
3850	4734	20
6856	19059	157
16371	6662	559
15266	3493	140
17864	41	460
7354	1486	274
6574	689	291
10764	4580	733
2818	6900	216
2978	8	388
2631	17685	20
16634	16174	548
2541	18453	91
7397	13906	682
11858	18028	897
14518	17682	480
911	19382	455
3468	10271	129
2262	7620	227
5408	11366	219
12283	14769	20
9272	6581	139
7146	7329	388
16010	16213	248
841	13508	20
5091	15939	637
5967	11690	305
5892	13043	704
7917	18630	427
13018	6820	741
105	10929	151
13449	27	333
5577	5831	524
19209	8006	216
18420	4640	637
11507	18927	571
15396	7950	411
16185	17086	140
7734	12931	694
7666	4333	624
3672	3842	296
13755	4272	117
732	4499	219
4776	5238	858
114	2482	455
19516	16567	411
12627	11028	182
10184	15575	897
3598	3878	566
18382	19514	117
11985	10105	425
1928	14096	10
13143	14952	85
8445	15633	411
14852	11587	411
16051	8842	411
9247	9896	411
1227	15204	741
12459	4911	20
8922	2303	411
15437	5217	425
3473	9390	20
18302	8480	521
14167	14469	427
9583	13086	822
6235	8426	216
7442	1774	340
8268	16495	733
4199	17803	140
13679	8452	704
14875	177	524
2806	7423	650
1142	9861	182
396	3931	411
1125	6131	175
568	15848	332
6360	11810	10
19022	7763	427
17886	11632	480
769	16226	425
2504	13682	858
1191	4457	733
1345	19617	400
3910	19089	571
3949	11396	388
10655	15642	728
11827	14718	728
17605	4412	524
9927	16576	117
2237	15954	141
3757	10112	362
9180	13675	110
17544	9004	91
19623	8904	897
17852	17731	151
3328	7636	479
2852	9655	790
17488	11690	843
9032	13886	425
11018	186	411
9931	9948	291
10716	11632	216
13835	12864	524
6755	4457	485
15644	18107	20
5315	7055	524
4413	9806	425
12530	15422	549
16887	5885	487
5182	4426	728
12998	8924	425
11424	14672	359
12553	1106	96
1037	7979	703
11631	8755	219
16996	3878	868
1018	2170	493
12974	15127	799
9792	18300	20
1690	16710	639
4324	18347	129
1974	2388	697
1923	7176	151
5072	4140	115
17771	13528	411
1404	8331	758
823	17702	353
16397	18996	521
19374	15469	524
11524	9470	653
7393	1683	394
12566	13834	216
1256	15215	830
793	15595	425
6513	13563	737
3342	3892	559
1810	4457	837
15497	8669	3
17353	3951	110
13528	19551	366
14662	5518	637
11134	9314	151
10862	5412	478
1577	17947	729
1995	12225	276
8446	1683	35
10752	12282	422
5127	16448	388
1479	18372	489
13155	7480	395
2731	11783	559
14777	4354	455
13750	3421	20
7738	12898	291
1995	4459	266
9340	10212	57
19582	12652	117
14130	3842	372
12961	6831	693
2392	2763	411
10196	4606	576
1629	16579	57
15532	4457	837
9650	16414	20
3388	10463	216
11771	13086	822
4241	17838	411
4510	3421	20
1764	15420	830
7255	4457	837
4690	2331	20
12056	14823	411
10822	7518	897
858	5928	517
14094	556	115
220	7437	425
793	6709	425
14204	9573	492
18967	3676	837
11903	5942	521
15832	833	801
18581	1683	35
10204	10287	142
19526	14446	388
7955	3944	694
2473	352	557
3567	14905	741
13424	11797	427
12998	8333	693
5911	18491	28
13837	14415	129
10401	8559	832
2294	1300	96
10789	11838	291
15882	19143	20
4272	15899	91
7197	9404	20
14587	9421	505
5596	9245	20
7940	17103	330
4865	9132	821
7437	12613	425
14472	9063	151
17892	11786	566
9467	14821	639
15647	5097	112
11192	17648	858
14033	8114	352
7520	12144	282
17400	14274	219
19382	10128	623
4218	10858	282
14841	16567	411
10250	5366	140
14777	3684	151
1139	8172	422
4826	18925	505
9316	9090	676
9927	18845	872
4516	204	644
6050	7194	216
14836	6869	607
1684	17938	174
17963	10632	524
14787	7033	854
11331	1230	639
6566	3598	422
13998	11632	388
16637	485	422
17353	12444	282
9776	8961	832
83	13314	10
14310	18107	20
15932	4457	219
3063	11786	868
8202	3160	91
15147	1487	422
9211	3578	219
2766	19383	559
11410	634	707
10670	3404	425
13672	7486	151
12424	8104	697
15277	2038	457
308	18522	140
7611	1562	813
3775	10522	20
6387	16960	600
6245	5355	239
911	845	151
6362	7492	741
9032	10130	425
17540	13266	490
12734	1315	400
14601	14607	362
9092	5518	694
7634	19559	291
1554	286	653
15652	2331	20
14255	8202	728
18917	4117	282
15221	3279	216
4703	12981	741
17728	8148	425
14468	10771	141
6167	4415	276
884	17370	694
740	9843	276
3704	8422	624
5285	8748	332
10472	634	707
112	7657	517
5707	3638	216
6356	14522	637
354	5975	422
5776	15427	653
8046	4759	873
14562	4457	733
18565	10243	830
12854	8892	372
2509	10966	96
9808	16454	372
17857	4981	411
15410	153	216
12444	3951	493
15216	7787	372
10655	2975	559
8092	11786	868
16197	6405	425
7582	14010	282
13703	7094	117
4587	4734	20
15845	16414	20
1994	8066	460
9508	10243	733
5619	9420	117
7134	5406	61
9165	4953	216
13376	3123	38
10795	13958	691
4533	4053	93
2481	10415	521
12093	8855	571
7640	4458	427
9254	5870	276
8464	3421	20
1811	727	897
11982	3878	566
2460	1080	566
11121	4762	142
17117	9379	216
18909	485	422
15813	1683	35
14340	5980	198
11683	16552	785
12409	12961	693
4398	16463	694
13702	14557	216
4813	17298	733
18573	18322	817
10974	10181	10
15909	18132	291
10463	7909	282
8712	10493	319
11721	5579	428
9205	7767	252
13408	8241	728
6989	13086	822
17684	14477	682
6613	366	694
3000	19460	96
475	8330	479
1887	7398	443
16205	16187	267
17550	365	388
11169	15742	219
17770	6918	872
17021	11941	388
9153	11303	478
19459	14855	693
14581	326	276
1340	17622	422
10037	6347	639
1345	17685	20
3697	8449	142
484	4457	219
13588	12358	276
16433	2366	555
6013	7946	146
4800	16324	637
13472	8630	121
1939	13906	682
5381	7513	685
6535	4500	388
14254	19573	897
12440	4911	20
8424	19045	728
12841	17343	228
10021	8323	639
4392	19222	276
6647	16972	20
11080	160	82
3806	15170	112
46	18018	258
16623	2610	639
3612	1511	487
16605	8638	411
4979	11786	868
731	3017	129
17068	519	639
2078	10572	20
14192	5294	10
9853	665	388
16451	10078	140
367	8685	219
18855	17886	637
14275	6035	521
15300	10243	733
12770	11150	51
14633	6143	372
14296	3421	20
17846	17685	20
453	14597	140
15917	13712	6
6932	5693	10
15462	1270	694
10877	8845	478
18535	13696	761
13518	12226	219
8647	8833	10
14054	14762	20
14037	6691	216
13080	4845	694
11877	10701	117
15399	1044	607
10536	5657	422
4281	5122	617
14587	3389	96
9714	7013	478
619	8549	362
3673	12700	650
13161	14569	20
802	7554	20
3957	6435	20
15713	9610	216
18483	3590	96
7191	2894	252
15451	5708	728
1087	15131	219
4896	12144	493
4364	9218	369
18472	11310	559
10563	5711	639
18825	2656	390
12274	16158	897
7363	17613	425
185	16095	637
895	8245	733
344	18257	728
17840	4911	20
16995	10349	524
4111	11786	566
10012	8981	734
17259	472	483
10810	869	558
6758	2331	20
320	4911	20
7309	5384	20
2810	14799	478
11066	9690	256
7535	11690	305
8618	2255	802
5123	17574	142
10924	8066	460
16130	3079	17
15540	17010	691
3342	11683	353
13818	14393	20
16732	17858	282
4575	678	177
15681	3195	93
16392	1480	425
15849	8219	96
17658	55	682
7898	3146	15
19441	8515	411
8928	19130	151
6358	10612	858
4781	15253	182
15956	18300	20
9310	10832	129
3632	6724	425
18415	16893	57
18796	5305	115
7409	12107	858
17565	5067	411
15296	18489	142
17039	4213	559
8963	9851	425
12734	7327	69
15606	634	707
16867	5384	20
9929	2562	216
3838	3116	697
9331	244	10
13093	10580	728
6497	10592	267
9670	3419	142
7465	12926	252
9985	19437	786
8729	10154	524
18602	1529	372
3829	2029	493
12530	17054	219
9032	9806	425
15773	4446	762
7328	14384	541
7582	17520	274
13632	5440	388
6743	8383	330
3390	16624	425
19407	9416	830
14587	7437	96
9091	2136	143
18080	18107	20
6989	4085	637
5525	4747	20
12954	19208	422
5442	14622	196
13775	18729	425
18629	18270	838
4802	1230	639
3862	5849	154
5206	6388	219
362	19044	96
12692	1829	524
6342	11314	858
10448	15734	151
2035	19484	427
16851	13508	20
19424	7100	427
10286	13311	51
3138	19316	372
17385	15553	425
10500	1126	216
5016	2417	57
10740	12832	411
12000	10179	787
16828	13438	427
6433	11504	276
10401	5802	440
11485	6361	411
14587	15151	505
1004	16164	20
7934	16710	639
11611	3579	96
3174	2708	117
8037	16366	411
19135	17669	580
6567	8830	216
10402	15420	733
15517	10188	392
15981	8755	837
10940	549	372
2512	3834	142
6407	2243	20
18659	3878	566
15109	5885	843
8742	18327	276
10046	753	411
18797	6361	411
7839	5450	57
13081	8515	411
6699	16105	830
5264	19614	422
13351	15990	276
18254	19108	362
17721	9153	728
2422	17578	524
14637	9404	20
18867	17276	411
2476	11033	20
14537	1704	425
9176	883	216
11837	18484	334
5822	436	20
2627	11194	505
11903	18107	20
2349	15150	372
5476	296	427
19124	16980	20
13208	17711	411
5261	127	372
2951	18782	57
10171	6361	411
10866	15965	863
8946	16808	596
15938	17877	20
5331	9131	415
2509	15079	558
10796	6387	151
19034	18092	20
9851	19300	425
7303	6657	505
14616	3441	694
19308	18435	112
7804	14984	20
15682	9534	333
5059	8638	411
6694	4457	837
4787	8785	427
1786	13793	697
2929	6371	20
15389	4562	276
9843	7108	252
11397	12329	115
19657	7374	669
13729	3642	20
8370	15436	282
4469	2857	693
10886	19659	216
18829	10850	505
3625	810	457
1212	13469	151
2268	4357	898
17684	17471	425
16909	9631	583
9761	6592	140
10960	329	493
2868	11476	333
14566	5585	728
16220	9658	584
12913	7997	732
8867	14821	639
12518	18467	136
12287	18434	79
17099	10401	837
14088	2331	20
17685	11761	666
14077	9829	353
17482	2628	295
15964	4440	115
2600	12111	492
3346	17256	182
13447	319	182
18463	9533	276
5100	16567	411
12818	7866	521
16449	12171	20
7092	8540	362
11321	12	366
2818	13666	388
5737	3329	505
486	3421	650
10437	12797	183
5084	3306	20
1715	18288	741
15772	5406	390
1396	6679	372
7414	3434	521
18974	1612	216
6263	12631	82
3207	753	411
10858	13413	274
11226	18747	566
18335	14303	837
16686	9496	862
18992	14996	524
19374	4523	682
112	10414	57
5348	4745	111
10749	8054	559
17635	9366	196
14275	5755	521
3773	10773	425
12501	19545	20
15413	15905	333
4977	4896	276
12237	11452	362
2423	18908	307
8397	16454	372
10023	8219	96
14832	13974	425
11543	6361	411
4493	14762	650
3249	11889	411
7852	2030	219
2489	13560	324
11204	12335	521
8852	18352	411
308	18107	20
8102	9536	682
12421	2412	276
15389	11924	427
4785	14315	837
8141	16396	885
540	3111	790
16416	519	639
11043	6376	274
17779	12133	372
12163	11793	57
14852	4457	219
16243	11690	843
17310	13626	691
